Title,Category,Subcategory,Price,Description,Description_All,Main_Image_URL,All_Image_URLs,Product_ID
Ivory Musk Soy Wax Indulgent Candle,Home Fragrance,Scented Candle,575.00,"Ivory Musk. Precious and rare, this exquisite fragrance was once exclusively used only by the Indian royalty. For centuries, this has been one of the most coveted scents. You will find the luxe aroma of this signature scent to be sensuous and captivating.","Weight
0.500000
Content
200 g. Burning time: 50 hours
Description
Spreading light, warmth, and fragrance! There is just something about a candle that adds a very
special touch to the ambience, whether it’s the coziness factor or just sheer elegance that it lends
to the décor. What makes our candles a cut above the rest is the fact that they are all hand-poured,
gently infused with fragrant essential oils and made with toxin-free natural soy wax and pure cotton
wicks. You will love their fresh fragrance and how they make the most beautiful little addition to
any space. Pure Cotton Wick Burn Time: 50 Hours
Story
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
Ingredients
Natural soy wax infused with choicest fragrant essential oil
Olfactory Note
There is just something about a candle that adds a very special touch to the ambience, whether it’s
the coziness factor or just sheer elegance that it lends to the décor. What makes our candles a cut
above the rest is the fact that they are all hand-poured, gently infused with fragrant essential
oils and made with toxin-free natural soy wax and pure cotton wicks. You will love their fresh
fragrance and how they make the most beautiful little addition to any space.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-iv_1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-iv_1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-iv4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-iv1.jpg",1692338971543
French Lavender Soy Wax Indulgent Candle,Home Fragrance,Scented Candle,575.00,"French Lavender. Stretching majestically over the purple lavender fields of French landscapes, these beautifully slender flowers infuse the crisp air with a heavenly fragrance. Their smell almost mesmerizes you into a happy trance. This scent will transport you to summertime in Provence de France.","Weight
0.500000
Content
200 g. Burning time: 50 hours
Description
Spreading light, warmth, and fragrance! There is just something about a candle that adds a very
special touch to the ambience, whether it’s the coziness factor or just sheer elegance that it lends
to the décor. What makes our candles a cut above the rest is the fact that they are all hand-poured,
gently infused with fragrant essential oils and made with toxin-free natural soy wax and pure cotton
wicks. You will love their fresh fragrance and how they make the most beautiful little addition to
any space. Pure Cotton Wick Burn Time: 50 Hours
Story
Little Pleasures The morning dew drops sparkle bright in the rays of the sun, colourful butterflies
dance from flower to flower as the soft spring breeze blows gently over fresh blooms, filling the
atmosphere with their sweet fragrance. You stand there soaking it all in, reveling in the little
pleasures of life! Inspired from nature and its goodness, we bring to you an incredible selection of
charming fragrances. Vibrant, fresh and new, this range is sure to captivate your heart and make you
smile.
Ingredients
Natural soy wax infused with choicest fragrant essential oil
Olfactory Note
There is just something about a candle that adds a very special touch to the ambience, whether it’s
the coziness factor or just sheer elegance that it lends to the décor. What makes our candles a cut
above the rest is the fact that they are all hand-poured, gently infused with fragrant essential
oils and made with toxin-free natural soy wax and pure cotton wicks. You will love their fresh
fragrance and how they make the most beautiful little addition to any space.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-lv_1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-lv_1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-lv_4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/p/lpca200-lv_1_1.jpg",1692338980886
Aqua Oud  Ayurveda Scented Candle,Home Fragrance,Scented Candle,625.00,"Illuminate your path to inner harmony with this luxurious coconut butter and soy wax scented candle. Infused with the goodness of ayurvedic essential oils, the candle is hand-poured in a gorgeous glass jar. The sophisticated and cooling aqua notes combine perfectly with the irresistible warm and soothing fragrance of Assam agarwood oil. This is must-have candle for Pitta dosha.","Content
200 g. BURNING TIME: 55 hours
Description
FRAGRANCE: Aqua Oud (Cooling and Soothing)
Story
WHO IS A PITTA? Logical and focused, usually of average height and a muscular built. May suffer from
fits of anger and find it difficult to relax.
Ingredients
Finest essential oil along with luxurious coconut butter and soy wax.
How to Use
SAFE TO USE: Pure Cotton wick adds to their eco-friendly composition. Produces less soot and smoke.
Olfactory Note
Elegantly packaged, a great gift for your friends, family & loved ones. There is just something
about a candle that adds a very special touch to the ambience, whether it’s the coziness factor or
just sheer elegance that it lends to the décor. What makes our candles a cut above the rest is the
fact that they are all hand-poured, gently infused with fragrant essential oils and made with toxin-
free natural coconut butter, soy wax and pure cotton wicks. You will love their fresh fragrance and
how they make the most beautiful little addition to any space.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_aqoo.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_aqoo.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200-aqoo4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200-aqoo1_1.jpg",1692338994323
Lavender Lemongrass  Ayurveda Scented Candle,Home Fragrance,Scented Candle,625.00,"Illuminate your path to inner harmony with this luxurious coconut butter and soy wax scented candle. Infused with the goodness of ayurvedic essential oils, the candle is hand-poured in a gorgeous glass jar. The sophisticated and cooling aqua notes combine perfectly with the irresistible warm and soothing fragrance of Assam agarwood oil. This is must-have candle for Pitta dosha.","Content
200 g. Burning Hours: 55 hours
Description
FRAGRANCE: Lavender Lemongrass (Calming and Refreshing)
Story
WHO IS A TRIDOSHA? Inherently at ease, harmonious individuals, exuberating a natural balance.
Usually of medium built, they have an ideal physique. They may fear the unknown and find it
difficult to manage extremely stressful situations.
Ingredients
Finest essential oil along with luxurious coconut butter and soy wax.
How to Use
SAFE TO USE: Pure Cotton wick adds to their eco-friendly composition. Produces less soot and smoke.
Olfactory Note
Elegantly packaged, a great gift for your friends,family & loved ones. There is just something about
a candle that adds a very special touch to the ambience, whether it’s the coziness factor or just
sheer elegance that it lends to the décor. What makes our candles a cut above the rest is the fact
that they are all hand-poured, gently infused with fragrant essential oils and made with toxin-free
natural coconut butter, soy wax and pure cotton wicks. You will love their fresh fragrance and how
they make the most beautiful little addition to any space
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_lvlg.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_lvlg.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200-lvlg4.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200-lvlg1_1_1.jpg",1692339007257
Sage Mint Ayurveda Scented Candle,Home Fragrance,Scented Candle,625.00,Sage Mint(Cleansing and Recharging),"Content
200 g. BURNING TIME: 55 hours
Story
WHO IS A KAPHA? Calm, loving and understanding with an impressive built, and well defined features.
They may exhibit tendencies to over-eat, avoid exercise and sleep excessively.
Ingredients
Finest essential oil along with luxurious coconut butter and soy wax.
How to Use
SAFE TO USE: Pure Cotton wick adds to their eco-friendly composition. Produces less soot and smoke.
Olfactory Note
Elegantly packaged, a great gift for your friends,family & loved ones. There is just something about
a candle that adds a very special touch to the ambience, whether it’s the coziness factor or just
sheer elegance that it lends to the décor. What makes our candles a cut above the rest is the fact
that they are all hand-poured, gently infused with fragrant essential oils and made with toxin-free
natural coconut butter, soy wax and pure cotton wicks. You will love their fresh fragrance and how
they make the most beautiful little addition to any space.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_sgmt.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_sgmt.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200_sgmt3_1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200sgmt1.jpg",1692339018284
Tuberose Jasmine  Ayurveda Scented Candle,Home Fragrance,Scented Candle,625.00,,"Content
200 g. BURNING TIME: 55 hours
Description
Tuberose Jasmine (Uplifting and Anti-Stress)
Story
WHO IS A VATA? Enthusiastic, light and creative with an athletic built. They sometimes get restless
or suffer from sleeping disorders
Ingredients
Finest essential oil along with luxurious coconut butter and soy wax.
How to Use
SAFE TO USE: Pure Cotton wick adds to their eco-friendly composition. Produces less soot and smoke.
Olfactory Note
Elegantly packaged, a great gift for your friends,family & loved ones. There is just something about
a candle that adds a very special touch to the ambience, whether it’s the coziness factor or just
sheer elegance that it lends to the décor. What makes our candles a cut above the rest is the fact
that they are all hand-poured, gently infused with fragrant essential oils and made with toxin-free
natural coconut butter, soy wax and pure cotton wicks. You will love their fresh fragrance and how
they make the most beautiful little addition to any space
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_tuja.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag_tuja.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200-tuja3.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcag200-tuja1_2.jpg",1692339026819
10 g. Mysore Chandan - Sandalwood Organic Tea Light Candle (Set of 12),Home Fragrance,Scented Candle,475.00,"These organic candles are lovingly hand-poured, using natural soy wax. The goodness of soy wax lies in the fact that it is a renewable resource that's not only toxin-free, but burns much longer as well. Our lead-free cotton wicks add to their eco-friendly composition. Gently infused with the exquisite fragrance of natural essential oils, our candles are sure to brighten up your spirits. The captivating scent of sandalwood soothes all the senses and relaxes the mind. This fragrance transports you to a blissful state of calm and tranquil. The scented candle is prepared with essential oils and natural soy wax.","Content
10 gramsx12 Tea Lights
Description
FRAGRANCE: Mysore Chandan / Sandalwood / Sandal / Santal
Ingredients
Natural Soy wax and fragrant essential oil
How to Use
Lead-free cotton wick add to their eco-friendly composition
Olfactory Note
Perfect for meditation and other sensory experiences, these candles ensure long term positivity in
the environment.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12cn.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12cn.jpg,1692339035358
10 g. Desi Gulab - Rose Organic Tea Light Candle (Set of 12),Home Fragrance,Scented Candle,475.00,"These organic candles are lovingly hand-poured, using natural soy wax. The goodness of soy wax lies in the fact that it is a renewable resource that's not only toxin-free, but burns much longer as well. Our lead-free cotton wicks add to their eco-friendly composition. Gently infused with the exquisite fragrance of natural essential oils, our candles are sure to brighten up your spirits. Velvety to touch, and heavenly to smell – the desi gulab is an all time favourite. The subtle fragrance of rose is wonderfully fresh. One whiff of this romantic floral note and we are sure you’ll fall in love with it.The scented candle is prepared with essential oils and natural soy wax.","Content
10 grams x 12 Tea Lights
Description
FRAGRANCE: Rose - Gulab - Desi Gula
Ingredients
Natural Soy wax and fragrant essential oil
How to Use
Lead-free cotton wick add to their eco-friendly composition
Olfactory Note
Perfect for meditation and other sensory experiences, these candles ensure long term positivity in
the environment.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12gu.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12gu.jpg,1692339040926
10 g. Madurai Jasmine Organic Tea Light Candle (Set of 12),Home Fragrance,Scented Candle,475.00,"These organic candles are lovingly hand-poured, using natural soy wax. The goodness of soy wax lies in the fact that it is a renewable resources that's not only toxin-free , but burns much longer as well. Our lead-free cotton wicks add to their eco-friendly composition. Gently infused with the exquisite fragrance of natural essential oils, our candles are sure to brighten up your spirits. Nothing beats the beautiful scent of jasmine blossoms and fresh mogra. Its soft, delicate floral note infuses the ambience with a lovely lingering fresh fragrance. The scented candle is prepared with essential oils and natural soy wax.","Content
10 gramsx 12 Tea Lights
Description
FRAGRANCE: Madurai Jasmine / Chameli / Motia / Mogra
Ingredients
Natural Soy wax and fragrant essential oil
How to Use
Lead-free cotton wick add to their eco-friendly composition
Olfactory Note
Perfect for meditation and other sensory experiences, these candles ensure long term positivity in
the environment.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12ja.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12ja.jpg,1692339046510
10 g. Dehn Al Oudh - Agarwood Organic Tea Light Candle (Set of 12),Home Fragrance,Scented Candle,475.00,"These organic candles are lovingly hand-poured, using natural soy wax. The goodness of soy wax lies in the fact that it is a renewable resources that's not only toxin-free , but burns much longer as well. Our lead-free cotton wicks add to their eco-friendly composition. Gently infused with the exquisite fragrance of natural essential oils, our candles are sure to brighten up your spirits. The scented candle is prepared with essential oils and natural soy wax.Its luxurious, rich and heavenly aroma makes this our signature scent. The warm and inviting woody scent of this oudh fragrance is definitely a class apart.Its luxurious,rich and heavenly aroma makes this our signature scent.The warm and inviting woody scent of this oudh fragrance is definitely a class apart.","Content
10 gramsx12 Tea Lights
Description
Dehn Al Oudh / Oud / Agarwood / Aloeswood
Ingredients
INGREDIENTS: Natural Soy wax and fragrant essential oil
How to Use
Lead-free cotton wick add to their eco-friendly composition
Olfactory Note
Perfect for meditation and other sensory experiences, these candles ensure long term positivity in
the environment.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12_oo.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12_oo.jpg,1692339053339
10 g. Nagpuri Narangi - Orange Organic Tea Light Candle (Set  of 12),Home Fragrance,Scented Candle,475.00,"These organic candles are lovingly hand-poured, using natural soy wax. The goodness of soy wax lies in the fact that it is a renewable resources that's not only toxin-free , but burns much longer as well. Our lead-free cotton wicks add to their eco-friendly composition. Gently infused with the exquisite fragrance of natural essential oils, our candles are sure to brighten up your spirits. This tantalizing citrusy scent of fresh oranges infuses the ambience with its vibrant energy and vitality. Its fragrance works like a charm to uplift and rejuvenate the mind. The scented candle is prepared with essential oils and natural soy wax.","Content
10 Grams x 12 Tea Lights
Description
FRAGRANCE: Nagpuri Narangi / Orange
Ingredients
Natural Soy wax and fragrant essential oil
How to Use
Lead-free cotton wick adds to their eco-friendly composition. Produces less soot & smoke.
Olfactory Note
Perfect for meditation and other sensory experiences, these candles ensure long term positivity in
the environment.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12_or.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12_or.jpg,1692339059994
10 g. Patchouli Vanilla Organic Tea Light Candle (Set of 12),Home Fragrance,Scented Candle,475.00,"These organic candles are lovingly hand-poured, using natural soy wax. The goodness of soy wax lies in the fact that it is a renewable resources that's not only toxin-free , but burns much longer as well. Our lead-free cotton wicks add to their eco-friendly composition. Gently infused with the exquisite fragrance of natural essential oils, our candles are sure to brighten up your spirits. The beautiful blend of patchouli and vanilla is sweet, earthy and absolutely magical! You are definitely going to be charmed by the mystical appeal of this fragrance.","Content
10 grams x 12 Tea Lights
Description
FRAGRANCE: Patchouli Vanilla
Ingredients
Natural Soy wax and fragrant essential oil
How to Use
Lead-free cotton wick adds to their eco-friendly composition. Produces less soot & smoke.
Olfactory Note
Perfect for meditation and other sensory experiences, these candles ensure long term positivity in
the environment.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12pav.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/o/r/orcatl12pav.jpg,1692339065262
Citronella - Anti Mosquito Candle in Flat Glass Jar,Home Fragrance,Scented Candle,475.00,,"Content
200 g.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/c/c/cctf200_1.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/c/c/cctf200_1.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/c/c/cctf200_2.jpg",1692339071986
Ayurveda Scented Candle in Copper Plated Metal Jar (Set of 3),Home Fragrance,Scented Candle,"1,625.00",,"Content
100 g.
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcam1003.jpg,"https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcam1003.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcam10032.jpg, https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/l/v/lvcam10031.jpg",1692339081414
Essential Gem Candles  (Set of 4) Gift Box,Home Fragrance,Scented Candle,"1,295.00",Essential Gem Candles - Essential Oil Infused Soy Wax & Coconut Butter (Set of 4) in Hardbound Gift Box,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/g/b/gbhscae4.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/g/b/gbhscae4.jpg,1692339093304
Citronella - Anti Mosquito Tealight Candles,Home Fragrance,Scented Candle,225.00,"CITRONELLA
Anti-Mosquito Candles
Let these tealight candles brighten-up your ambience and infuse it with their lovely fresh fragrance that not only uplifts your spirits, but also repels mosquitoes and bugs naturally.","Weight
0.166000
Content
15 g. x 10
",https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/c/c/cct10_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/c/c/cct10_1.jpg,1692339098817
12 Tea Light Unscented Candles,Home Fragrance,Scented Candle,125.00,,,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/c/s/csrm12-un_1.jpg,https://www.songofindia.co.in/pub/media/catalog/product/cache/9de28376cf0a90a24fc8d32559def8dd/c/s/csrm12-un_1.jpg,1692339105627
