title,price,story_description,category,sub_category,image_urls,size_title,size,description,id
Crater Brown Lord Buddha Hand Painted Super Soft Premium Cotton Designer Shirt,"2,497"," Story Experience serenity and style with the Crater Brown Lord Buddha Hand Painted Super Soft
Premium Cotton Designer Shirt! This extraordinary shirt features a hand-painted Lord Buddha design
on the pocket, adding a touch of spiritual elegance. Crafted from super soft premium cotton, it
offers unmatched comfort and a luxurious feel against your skin. Whether you're seeking inner peace
or want to make a fashion statement infused with cultural significance, this designer shirt is your
go-to choice. Embrace the artistry and spirituality, and let your style radiate with this wearable
masterpiece!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_1_10344_360x.jpg?v=1689238209, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_1_10344_800x.jpg?v=1689238209, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_2_10344_800x.jpg?v=1689238211, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_4_10344_800x.jpg?v=1689581502, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_5_10344_800x.jpg?v=1689581502, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_6_10344_800x.jpg?v=1689581502, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_7_10344_800x.jpg?v=1689581502, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_8_10344_800x.jpg?v=1689581502, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_9_10344_800x.jpg?v=1689581502, https://frenchcrown.in/cdn/shop/files/4608-BLK-ART_10_10344_800x.jpg?v=1689581502",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Experience serenity and style with the Crater Brown Lord Buddha Hand Painted Super Soft Premium
Cotton Designer Shirt! This extraordinary shirt features a hand-painted Lord Buddha design on the
pocket, adding a touch of spiritual elegance. Crafted from super soft premium cotton, it offers
unmatched comfort and a luxurious feel against your skin. Whether you're seeking inner peace or want
to make a fashion statement infused with cultural significance, this designer shirt is your go-to
choice. Embrace the artistry and spirituality, and let your style radiate with this wearable
masterpiece!100 % Premium Cotton; Comfortable soft hand, good strength, Drapes well, Excellent color retention.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Satin weave: A type of textile weave, Satin is somewhat shinier than the average Poplin weave. The
fabric thus created is more lustrous and gives an exclusive look to the shirt.
Medium weight fabric, ideal for all climates.
This shirt is suitable for dry washing
The hand-Painted design may vary slightly as shown in the picture",1689238209
Crater Port Maroon with Gable Green Checkered with Patchwork Twill Premium Cotton Designer Shirt,"2,497"," Story Make a bold style statement with the Crater Port Maroon with Gable Green Checkered with
Patchwork Twill Premium Cotton Designer Shirt! This extraordinary shirt features a captivating
combination of Crater Port Maroon and Gable Green checkered pattern, elevated with intricate
patchwork details. Crafted from premium cotton twill, it offers unmatched comfort and a touch of
sophistication. Whether you're attending a formal event or want to add a unique twist to your
everyday look, this designer shirt is your go-to choice. Embrace the fusion of patterns and
textures, and let your fashion sense shine with this remarkable piece!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/6636-E118_1_10343_360x.jpg?v=1689238630, https://frenchcrown.in/cdn/shop/files/6636-E118_1_10343_800x.jpg?v=1689238630, https://frenchcrown.in/cdn/shop/files/6636-E118_2_10343_800x.jpg?v=1689238628, https://frenchcrown.in/cdn/shop/files/6636-E118_4_10343_800x.jpg?v=1689238631, https://frenchcrown.in/cdn/shop/files/6636-E118_5_10343_800x.jpg?v=1689238630, https://frenchcrown.in/cdn/shop/files/6636-E118_6_10343_800x.jpg?v=1689238628, https://frenchcrown.in/cdn/shop/files/6636-E118_7_10343_800x.jpg?v=1689238630, https://frenchcrown.in/cdn/shop/files/6636-E118_8_10343_800x.jpg?v=1689238629, https://frenchcrown.in/cdn/shop/files/6636-E118_9_10343_800x.jpg?v=1689238629, https://frenchcrown.in/cdn/shop/files/6636-E118_10_10343_800x.jpg?v=1689238627",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Make a bold style statement with the Crater Port Maroon with Gable Green Checkered with Patchwork
Twill Premium Cotton Designer Shirt! This extraordinary shirt features a captivating combination of
Crater Port Maroon and Gable Green checkered pattern, elevated with intricate patchwork details.
Crafted from premium cotton twill, it offers unmatched comfort and a touch of sophistication.
Whether you're attending a formal event or want to add a unique twist to your everyday look, this
designer shirt is your go-to choice. Embrace the fusion of patterns and textures, and let your
fashion sense shine with this remarkable piece!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling, greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Twill: Twill is made by weaving twin horizontal threads under and over vertical threads to create a
distinctive diagonal pattern. Twill fabric is soft and thick, resistant to creases and easy to iron.
It also drapes very well, producing a smart result.
Medium weight fabric. Made for all climates.",1689238630
Firefly Port Blue Printed Royal Oxford Designer Shirt,"2,497"," Story Set your style on fire with the Firefly Port Blue Printed Royal Oxford Designer Shirt! This
captivating shirt showcases a mesmerizing print in the vibrant hues of Firefly Port Blue. Crafted
from top-notch durable fabric, it exudes both elegance and flair. Whether you're attending a special
occasion or simply want to make a statement in your everyday look, this designer shirt is your go-to
choice for unparalleled style.",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/8626-RPRT044_1_10342_360x.jpg?v=1689238167, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_1_10342_800x.jpg?v=1689238167, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_2_10342_800x.jpg?v=1689238167, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_4_10342copy_800x.jpg?v=1689581566, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_5_10342copy_800x.jpg?v=1689581566, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_6_10342_800x.jpg?v=1689581566, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_7_10342_800x.jpg?v=1689581566, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_8_10342_800x.jpg?v=1689581566, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_9_10342_800x.jpg?v=1689581566, https://frenchcrown.in/cdn/shop/files/8626-RPRT044_10_10342_800x.jpg?v=1689581566",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Set your style on fire with the Firefly Port Blue Printed Royal Oxford Designer Shirt! This
captivating shirt showcases a mesmerizing print in the vibrant hues of Firefly Port Blue. Crafted
from top-notch durable fabric, it exudes both elegance and flair. Whether you're attending a special
occasion or simply want to make a statement in your everyday look, this designer shirt is your go-to
choice for unparalleled style.100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Oxford weave:  Oxford textiles contain very fine textures and a weight that is just slightly heavier
than average. The basket type of weaving gives the fabric durable and breathable properties. The
fabric is a good resistance to abrasion and chemical agents. The more you wear and wash them, the
softer and softer they get. Last a lifetime while still wearing comfortably.
Medium weight fabric. Made for all climates.",1689238167
Birch Brown with Millbrook Green Camouflage Patchwork Royal Oxford Bomber Jacket,"2,297"," Story Step into the world of rugged style with the Birch Brown with Millbrook Green Camouflage
Patchwork Royal Oxford Bomber Jacket! This statement piece combines the earthy tones of Birch Brown
with the urban edge of Millbrook Green Camouflage in a bold patchwork design. Crafted from durable
Royal Oxford fabric, it offers both style and functionality. Featuring a zipper fastening and unique
patchwork detailing on the elbows, it exudes a touch of rugged sophistication. Whether you're
exploring the great outdoors or simply want to make a fashion statement, this bomber jacket is your
go-to choice. Embrace the fusion of nature and urban vibes, and unleash your adventurous spirit!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_1_10341_360x.jpg?v=1689238141, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_1_10341_800x.jpg?v=1689238141, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_2_10341_800x.jpg?v=1689238141, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_9_10341_800x.jpg?v=1689334776, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_4_10341_800x.jpg?v=1689334776, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_5_10341_800x.jpg?v=1689334776, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_6_10341_800x.jpg?v=1689334776, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_7_10341_800x.jpg?v=1689334776, https://frenchcrown.in/cdn/shop/files/8812-BJ-E117_8_10341_800x.jpg?v=1689334776",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Step into the world of rugged style with the Birch Brown with Millbrook Green Camouflage Patchwork
Royal Oxford Bomber Jacket! This statement piece combines the earthy tones of Birch Brown with the
urban edge of Millbrook Green Camouflage in a bold patchwork design. Crafted from durable Royal
Oxford fabric, it offers both style and functionality. Featuring a zipper fastening and unique
patchwork detailing on the elbows, it exudes a touch of rugged sophistication. Whether you're
exploring the great outdoors or simply want to make a fashion statement, this bomber jacket is your
go-to choice. Embrace the fusion of nature and urban vibes, and unleash your adventurous spirit!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Oxford weave:  Oxford textiles contain very fine textures and a weight that is just slightly heavier
than average. The basket type of weaving gives the fabric durable and breathable properties. The
fabric is a good resistance to abrasion and chemical agents. The more you wear and wash them, the
softer and softer they get. Last a lifetime while still wearing comfortably.
Medium weight fabric. Made for all climates.",1689238141
Tawny Port Brown with Twilight Blue Funky Printed Twill Premium Cotton Designer Shirt,"2,997"," Story Unleash your bold and funky style with the Tawny Port Brown with Twilight Blue Funky Printed
Twill Premium Cotton Designer Shirt! This unique shirt combines the richness of Tawny Port Brown
with the vibrancy of Twilight Blue in a funky printed pattern. With its button-down collar, it
exudes a touch of sophistication and casual charm. Whether you're hitting the dance floor or want to
make a statement in your everyday look, this premium cotton shirt is your go-to choice. Embrace the
fusion of colors and patterns, and let your vibrant personality shine through!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_1_10340_360x.jpg?v=1689238021, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_1_10340_800x.jpg?v=1689238021, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_2_10340_800x.jpg?v=1689238020, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_4_10340_800x.jpg?v=1689238021, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_5_10340_800x.jpg?v=1689238020, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_6_10340_800x.jpg?v=1689238020, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_7_10340_800x.jpg?v=1689238022, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_8_10340_800x.jpg?v=1689238022, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_9_10340_800x.jpg?v=1689238022, https://frenchcrown.in/cdn/shop/files/6673-BD-BLK-RPRT043_10_10340_800x.jpg?v=1689238019",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Unleash your bold and funky style with the Tawny Port Brown with Twilight Blue Funky Printed Twill
Premium Cotton Designer Shirt! This unique shirt combines the richness of Tawny Port Brown with the
vibrancy of Twilight Blue in a funky printed pattern. With its button-down collar, it exudes a touch
of sophistication and casual charm. Whether you're hitting the dance floor or want to make a
statement in your everyday look, this premium cotton shirt is your go-to choice. Embrace the fusion
of colors and patterns, and let your vibrant personality shine through!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling, greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Twill: Twill is made by weaving twin horizontal threads under and over vertical threads to create a
distinctive diagonal pattern. Twill fabric is soft and thick, resistant to creases and easy to iron.
It also drapes very well, producing a smart result.
Medium weight fabric. Made for all climates.",1689238021
Rhino Blue Pinstriped with Patchwork Dobby Premium Giza Cotton Designer Shirt,"1,997"," Story Experience the perfect blend of sophistication and creativity with the Rhino Blue Pinstriped
with Patchwork Dobby Premium Giza Cotton Designer Shirt! This striking shirt combines classic
pinstripes with a touch of artistic flair through the patchwork design on the pocket. Crafted from
premium Giza cotton, it offers a luxurious feel and impeccable style. Whether you're attending a
formal event or want to add a unique twist to your professional attire, this designer shirt is your
go-to choice. Embrace the fusion of elegance and creativity, and make a statement that sets you
apart from the crowd!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/8492-CA-E116_1_10339_360x.jpg?v=1689237955, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_1_10339_800x.jpg?v=1689237955, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_2_10339_800x.jpg?v=1689237956, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_11_10339copy_800x.jpg?v=1689334427, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_12_10339copy_800x.jpg?v=1689334427, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_6_10339_800x.jpg?v=1689334427, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_7_10339_800x.jpg?v=1689334427, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_8_10339_800x.jpg?v=1689334427, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_9_10339_800x.jpg?v=1689334427, https://frenchcrown.in/cdn/shop/files/8492-CA-E116_10_10339_800x.jpg?v=1689334426",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Experience the perfect blend of sophistication and creativity with the Rhino Blue Pinstriped with
Patchwork Dobby Premium Giza Cotton Designer Shirt! This striking shirt combines classic pinstripes
with a touch of artistic flair through the patchwork design on the pocket. Crafted from premium Giza
cotton, it offers a luxurious feel and impeccable style. Whether you're attending a formal event or
want to add a unique twist to your professional attire, this designer shirt is your go-to choice.
Embrace the fusion of elegance and creativity, and make a statement that sets you apart from the
crowd!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Dobby weave; Requiring a special loom attachment, have small, geometric, textured, frequently
repeated woven-in designs.
Medium weight fabric. Made for all climates.",1689237955
Matterhorn Brown Funky Patchwork Chambray Designer Shirt,"2,497"," Story Step into the world of eclectic style with the Matterhorn Brown Funky Patch Work Chambray
Designer Shirt! This shirt exudes a unique charm, featuring a vibrant patchwork design showcased
proudly at the back. Crafted with the finest chambray fabric, it offers both comfort and durability.
The cutaway collar adds a touch of modern sophistication. Whether you're attending a casual
gathering or want to make a statement in your everyday look, this designer shirt is your go-to
choice. Embrace the fusion of creativity and fashion-forward flair, and let your style speak
volumes!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/6647-CA-E100_1_10338_360x.jpg?v=1689237933, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_1_10338_800x.jpg?v=1689237933, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_2_10338_800x.jpg?v=1689237931, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_4_10338_800x.jpg?v=1689237934, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_5_10338_800x.jpg?v=1689237934, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_6_10338_800x.jpg?v=1689237931, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_7_10338_800x.jpg?v=1689237933, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_8_10338_800x.jpg?v=1689237932, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_9_10338_800x.jpg?v=1689237932, https://frenchcrown.in/cdn/shop/files/6647-CA-E100_10_10338_800x.jpg?v=1689237931",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Step into the world of eclectic style with the Matterhorn Brown Funky Patch Work Chambray Designer
Shirt! This shirt exudes a unique charm, featuring a vibrant patchwork design showcased proudly at
the back. Crafted with the finest chambray fabric, it offers both comfort and durability. The
cutaway collar adds a touch of modern sophistication. Whether you're attending a casual gathering or
want to make a statement in your everyday look, this designer shirt is your go-to choice. Embrace
the fusion of creativity and fashion-forward flair, and let your style speak volumes!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Chambray weave; This type of fabric is both fine and dense, and it is similar to denim in many ways.
However, a different weaving pattern is used to make chambray, and as a result, this type of fabric
is significantly lighter and more breathable than denim.
Medium weight fabric. Made for all climates.",1689237933
Finn Brown Horse Printed Herringbone Button-Down Designer Shirt,"2,497"," Story Channel your equestrian spirit with the Finn Brown Horse Printed Herringbone Button-Down
Designer Shirt! This exceptional shirt features a captivating horse print adorning a classic
herringbone pattern, creating a unique and stylish combination. Crafted with meticulous attention to
detail, it exudes both sophistication and a love for all things equine. Whether you're attending a
country-themed event or simply want to showcase your passion for horses, this designer shirt is the
perfect choice. Embrace the elegance and grace of these magnificent creatures with this
fashion-forward statement piece!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_1_10337_360x.jpg?v=1689070110, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_1_10337_800x.jpg?v=1689070110, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_2_10337_800x.jpg?v=1689070110, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_4_10337_800x.jpg?v=1689070109, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_5_10337_800x.jpg?v=1689070109, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_6_10337_800x.jpg?v=1689070111, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_7_10337_800x.jpg?v=1689070108, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_8_10337_800x.jpg?v=1689070108, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_9_10337_800x.jpg?v=1689070110, https://frenchcrown.in/cdn/shop/files/6694-BD-OD-RPRT042_10_10337_800x.jpg?v=1689070107",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Channel your equestrian spirit with the Finn Brown Horse Printed Herringbone Button-Down Designer
Shirt! This exceptional shirt features a captivating horse print adorning a classic herringbone
pattern, creating a unique and stylish combination. Crafted with meticulous attention to detail, it
exudes both sophistication and a love for all things equine. Whether you're attending a country-
themed event or simply want to showcase your passion for horses, this designer shirt is the perfect
choice. Embrace the elegance and grace of these magnificent creatures with this fashion-forward
statement piece!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling,  greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttonsHerringbone: Also called broken twill weave, describes a distinctive
V-shaped weaving pattern usually found in twill fabric. It is distinguished from a plain chevron by
the break at reversal, which makes it resemble a broken zigzag. The pattern is called herringbone
because it resembles the skeleton of a herring fish.Medium weight fabric, Made for all climates.
Herringbone: Also called broken twill weave, describes a distinctive V-shaped weaving pattern
usually found in twill fabric. It is distinguished from a plain chevron by the break at reversal,
which makes it resemble a broken zigzag. The pattern is called herringbone because it resembles the
skeleton of a herring fish.
Medium weight fabric, Made for all climates.",1689070110
Haiti Navy Blue with Merlot Red Checkered with Funky Printed Corduroy Designer Shirt,"2,497"," Story Make a bold fashion statement with the Haiti Navy Blue with Merlot Red Checkered with Funky
Printed Corduroy Designer Shirt! This unique shirt combines the classic charm of checkered patterns
with a touch of funkiness through the funky printed design at the back. The Haiti Navy Blue and
Merlot Red color combination adds a striking contrast, creating a captivating visual appeal. Whether
you're looking to stand out at a social gathering or simply want to add a dash of individuality to
your everyday style, this designer shirt is your go-to choice. Embrace the fusion of style and
creativity and unleash your fashion-forward spirit!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/8724-RPRT041_1_10336_360x.jpg?v=1689070093, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_1_10336_800x.jpg?v=1689070093, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_2_10336_800x.jpg?v=1689070093, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_6_10336_800x.jpg?v=1689070467, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_7_10336_800x.jpg?v=1689070467, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_3_10336_800x.jpg?v=1689070467, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_9_10336_800x.jpg?v=1689070467, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_4_10336_800x.jpg?v=1689070467, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_8_10336_800x.jpg?v=1689070467, https://frenchcrown.in/cdn/shop/files/8724-RPRT041_10_10336_800x.jpg?v=1689070095",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Make a bold fashion statement with the Haiti Navy Blue with Merlot Red Checkered with Funky Printed
Corduroy Designer Shirt! This unique shirt combines the classic charm of checkered patterns with a
touch of funkiness through the funky printed design at the back. The Haiti Navy Blue and Merlot Red
color combination adds a striking contrast, creating a captivating visual appeal. Whether you're
looking to stand out at a social gathering or simply want to add a dash of individuality to your
everyday style, this designer shirt is your go-to choice. Embrace the fusion of style and creativity
and unleash your fashion-forward spirit!100 % Premium Giza Cotton: Long staple, smother, resistant to pilling, greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Corduroy: A subtle, buttery soft fine wale corduroy that's perfect for shirting. Substantial and
durable fabric.
Heavy weight fabric. Made for Winters.",1689070093
Bistre Brown Hand Painted Luxurious Linen Designer Shirt,"2,497"," Story Step into the world of artistic expression with the Bistre Brown Hand-Painted Luxurious Linen
Designer Shirt! This exceptional shirt features a hand-painted design, meticulously crafted on
luxurious linen fabric. The earthy Bistre brown hue adds a touch of warmth and sophistication.
Whether you're attending a special event or simply want to showcase your unique style, this designer
shirt is the epitome of elegance. Embrace the artistry and make a lasting impression with this
perfect work of art!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/8191-ART_1_10335_360x.jpg?v=1689237852, https://frenchcrown.in/cdn/shop/files/8191-ART_1_10335_800x.jpg?v=1689237852, https://frenchcrown.in/cdn/shop/files/8191-ART_2_10335_800x.jpg?v=1689237850, https://frenchcrown.in/cdn/shop/files/8191-ART_4_10335_800x.jpg?v=1689237849, https://frenchcrown.in/cdn/shop/files/8191-ART_5_10335_800x.jpg?v=1689237851, https://frenchcrown.in/cdn/shop/files/8191-ART_6_10335_800x.jpg?v=1689237849, https://frenchcrown.in/cdn/shop/files/8191-ART_7_10335_800x.jpg?v=1689237850, https://frenchcrown.in/cdn/shop/files/8191-ART_8_10335_800x.jpg?v=1689237851, https://frenchcrown.in/cdn/shop/files/8191-ART_9_10335_800x.jpg?v=1689237852, https://frenchcrown.in/cdn/shop/files/8191-ART_10_10335_800x.jpg?v=1689237850",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Step into the world of artistic expression with the Bistre Brown Hand-Painted Luxurious Linen
Designer Shirt! This exceptional shirt features a hand-painted design, meticulously crafted on
luxurious linen fabric. The earthy Bistre brown hue adds a touch of warmth and sophistication.
Whether you're attending a special event or simply want to showcase your unique style, this designer
shirt is the epitome of elegance. Embrace the artistry and make a lasting impression with this
perfect work of art!Linen-Cotton blend: The structure and durability of cotton blended with the lightweight, breathable
comfort of linen. This breathes incredibly well. You get the benefit of both in one cloth. The
cotton yarns add a suitable amount of body and crease-resistant properties which keeps the
propensity of linen to crease in check. Better than a pure linen, it’s more durable, useable and
responds so much better to pressing.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Premium mother-of-pearl buttons
Oxford weave
Medium weight fabric, Made for all climates.
This shirt is suitable for dry washing
The hand-Painted design may vary slightly as shown in the picture",1689237852
Dingley Green with Downriver Blue Plaid Printed Twill Premium Cotton Signature Designer Shirt,"1,997"," Story Introducing the iconic Dingley Green with Downriver Blue Plaid Printed Twill Premium Cotton
Signature Designer Shirt! This shirt showcases a timeless plaid checkered pattern. Crafted from
premium cotton twill, it offers a luxurious feel and impeccable style. Featuring our brand name and
logo at the back, it represents our commitment to quality and design. Make a statement with this
signature shirt, exuding confidence and sophistication. Embrace the essence of our brand and elevate
your fashion game to new heights!",Men’s Shirts,Men’s Shirts,"https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_1_10334_360x.jpg?v=1689238585, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_1_10334_800x.jpg?v=1689238585, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_2_10334_800x.jpg?v=1689238583, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_4_10334_800x.jpg?v=1689238583, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_5_10334_800x.jpg?v=1689238582, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_6_10334_800x.jpg?v=1689238584, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_7_10334_800x.jpg?v=1689238584, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_8_10334_800x.jpg?v=1689238584, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_9_10334_800x.jpg?v=1689238585, https://frenchcrown.in/cdn/shop/files/6668-BLE-RPRT040_10_10334_800x.jpg?v=1689238582",Select Size,38 / XS|39 / S|40 / M|42 / L|44 / XL|46 / XXL|48 / 3XL|50 / 4XL|52 / 5XL,"Introducing the iconic Dingley Green with Downriver Blue Plaid Printed Twill Premium Cotton
Signature Designer Shirt! This shirt showcases a timeless plaid checkered pattern. Crafted from
premium cotton twill, it offers a luxurious feel and impeccable style. Featuring our brand name and
logo at the back, it represents our commitment to quality and design. Make a statement with this
signature shirt, exuding confidence and sophistication. Embrace the essence of our brand and elevate
your fashion game to new heights!100 % Premium Giza Cotton:  Long staple, smother, resistant to pilling, greater resistance to
abrasion and stretching, brighter and more precisely defined with a soft and silky texture and
considerable resistance over time.
Limited quantity, Seasonal collection. We change our fashion very frequently. Grab it before it
disappears
Twill: Twill is made by weaving twin horizontal threads under and over vertical threads to create a
distinctive diagonal pattern. Twill fabric is soft and thick, resistant to creases and easy to iron.
It also drapes very well, producing a smart result.
Medium weight fabric. Made for all climates.",1689238585
